symbol,date,price
XLE,2022/04/07,74.977
XLF,2022/04/07,36.888
XLI,2022/04/07,98.782
XLK,2022/04/07,153.358
XLP,2022/04/07,76.764
XLU,2022/04/07,74.971
XLV,2022/04/07,140.257
XLY,2022/04/07,179.872
XOM,2022/04/07,82.059
ABBV,2022/04/08,168.544
ACN,2022/04/08,333.86
AEP,2022/04/08,99.522
AIZ,2022/04/08,183.718
ALLE,2022/04/08,105.415
AMAT,2022/04/08,119.072
AMP,2022/04/08,288.135
AMZN,2022/04/08,154.46
AVB,2022/04/08,243.061
AVY,2022/04/08,173.637
AXP,2022/04/08,181.689
BDX,2022/04/08,272.559
BF-B,2022/04/08,67.748
BMY,2022/04/08,75.939
BR,2022/04/08,158.594
CARR,2022/04/08,42.668
CDW,2022/04/08,173.986
CE,2022/04/08,141.053
CHTR,2022/04/08,557.6
CNC,2022/04/08,88.48
CNP,2022/04/08,31.731
COP,2022/04/08,98.536
CTAS,2022/04/08,424.667
CZR,2022/04/08,68.98
DG,2022/04/08,244.144
DPZ,2022/04/08,391.22
DRE,2022/04/08,58.921
DXC,2022/04/08,30.71
EWA,2022/04/08,25.256
EWC,2022/04/08,39.029
EWG,2022/04/08,26.874
EWH,2022/04/08,21.99
EWJ,2022/04/08,58.726
EWL,2022/04/08,48.863
EWQ,2022/04/08,33.085
EWT,2022/04/08,50.733
EWU,2022/04/08,33.095
EWY,2022/04/08,68.074
EWZ,2022/04/08,33.656
FTV,2022/04/08,59.262
GOOG,2022/04/08,134.01
GPC,2022/04/08,129.761
GSG,2022/04/08,22.62
HIG,2022/04/08,72.889
HIGH.L,2022/04/08,5.262
HST,2022/04/08,17.494
HYG,2022/04/08,76.776
IAU,2022/04/08,36.97
ICLN,2022/04/08,21.048
IEAA.L,2022/04/08,5.02
IEF,2022/04/08,102.528
IEFM.L,2022/04/08,759.4
IEMG,2022/04/08,54.012
IEUS,2022/04/08,58.676
IEVL.L,2022/04/08,7.299
IGF,2022/04/08,50.315
INDA,2022/04/08,45.86
IUMO.L,2022/04/08,11.325
IUVL.L,2022/04/08,9.041
IVV,2022/04/08,443.896
IWM,2022/04/08,195.433
IXN,2022/04/08,54.925
JPEA.L,2022/04/08,5.282
JPM,2022/04/08,130.185
KR,2022/04/08,60.411
LQD,2022/04/08,114.304
MCHI,2022/04/08,52.134
META,2022/04/08,222.33
MVEU.L,2022/04/08,54.965
OGN,2022/04/08,34.866
PG,2022/04/08,156.084
PPL,2022/04/08,28.414
PRU,2022/04/08,112.679
PYPL,2022/04/08,111.21
RE,2022/04/08,292.753
REET,2022/04/08,28.777
ROL,2022/04/08,34.955
ROST,2022/04/08,95.889
SEGA.L,2022/04/08,100.805
SHY,2022/04/08,81.927
SLV,2022/04/08,22.82
SPMV.L,2022/04/08,83.07
TLT,2022/04/08,122.446
UNH,2022/04/08,540.652
URI,2022/04/08,316.016
V,2022/04/08,215.28
VRSK,2022/04/08,218.367
VXX,2022/04/08,24.67
WRK,2022/04/08,45.918
XLB,2022/04/08,86.75
XLC,2022/04/08,67.608
XLE,2022/04/08,77.04
XLF,2022/04/08,37.262
XLI,2022/04/08,98.23
XLK,2022/04/08,151.215
XLP,2022/04/08,77.087
XLU,2022/04/08,75.225
XLV,2022/04/08,141.097
XLY,2022/04/08,178.214
XOM,2022/04/08,83.786
ABBV,2022/04/11,163.602
ACN,2022/04/11,322.384
AEP,2022/04/11,97.986
AIZ,2022/04/11,184.359
ALLE,2022/04/11,105.237
AMAT,2022/04/11,115.38
AMP,2022/04/11,285.894
AMZN,2022/04/11,151.122
AVB,2022/04/11,239.789
AVY,2022/04/11,173.42
AXP,2022/04/11,175.626
BDX,2022/04/11,267.205
BF-B,2022/04/11,67.877
BMY,2022/04/11,74.699
BR,2022/04/11,152.668
CARR,2022/04/11,41.743
CDW,2022/04/11,170.676
CE,2022/04/11,141.551
CHTR,2022/04/11,559.91
CNC,2022/04/11,86.9
CNP,2022/04/11,31.477
COP,2022/04/11,93.688
CTAS,2022/04/11,413.672
CZR,2022/04/11,68.58
DG,2022/04/11,239.148
DPZ,2022/04/11,384.412
DRE,2022/04/11,58.129
DXC,2022/04/11,30.88
EWA,2022/04/11,24.99
EWC,2022/04/11,38.716
EWG,2022/04/11,26.534
EWH,2022/04/11,21.475
EWJ,2022/04/11,57.807
EWL,2022/04/11,48.942
EWQ,2022/04/11,33.114
EWT,2022/04/11,49.75
EWU,2022/04/11,32.747
EWY,2022/04/11,67.561
EWZ,2022/04/11,33.425
FTV,2022/04/11,58.654
GOOG,2022/04/11,129.797
GPC,2022/04/11,128.424
GSG,2022/04/11,22.26
HIG,2022/04/11,72.879
HIGH.L,2022/04/11,5.242
HST,2022/04/11,17.523
HYG,2022/04/11,76.25
IAU,2022/04/11,37.14
ICLN,2022/04/11,20.83
IEAA.L,2022/04/11,4.996
IEF,2022/04/11,102.036
IEFM.L,2022/04/11,749.8
IEMG,2022/04/11,53.329
IEUS,2022/04/11,58.034
IEVL.L,2022/04/11,7.298
IGF,2022/04/11,49.759
INDA,2022/04/11,45.52
IUMO.L,2022/04/11,11.065
IUVL.L,2022/04/11,9.035
IVV,2022/04/11,436.223
IWM,2022/04/11,194.119
IXN,2022/04/11,53.595
JPEA.L,2022/04/11,5.218
JPM,2022/04/11,129.707
KR,2022/04/11,59.412
LQD,2022/04/11,113.193
MCHI,2022/04/11,50.889
META,2022/04/11,216.46
MVEU.L,2022/04/11,54.705
OGN,2022/04/11,34.195
PG,2022/04/11,155.49
PPL,2022/04/11,28.219
PRU,2022/04/11,112.476
PYPL,2022/04/11,109.81
RE,2022/04/11,291.907
REET,2022/04/11,28.502
ROL,2022/04/11,35.123
ROST,2022/04/11,98.73
SEGA.L,2022/04/11,100.188
SHY,2022/04/11,81.947
SLV,2022/04/11,23.15
SPMV.L,2022/04/11,82.39
TLT,2022/04/11,120.509
UNH,2022/04/11,532.214
URI,2022/04/11,315
V,2022/04/11,213.067
VRSK,2022/04/11,215.313
VXX,2022/04/11,26.1
WRK,2022/04/11,46.327
XLB,2022/04/11,86.319
XLC,2022/04/11,66.734
XLE,2022/04/11,74.725
XLF,2022/04/11,37.095
XLI,2022/04/11,97.914
XLK,2022/04/11,147.405
XLP,2022/04/11,76.774
XLU,2022/04/11,74.199
XLV,2022/04/11,138.291
XLY,2022/04/11,174.907
XOM,2022/04/11,80.902
ABBV,2022/04/12,161.175
ACN,2022/04/12,321.852
AEP,2022/04/12,98.865
AIZ,2022/04/12,183.501
ALLE,2022/04/12,104.526
AMAT,2022/04/12,113.712
AMP,2022/04/12,283.121
AMZN,2022/04/12,150.788
AVB,2022/04/12,240.013
AVY,2022/04/12,171.356
AXP,2022/04/12,173.619
BDX,2022/04/12,266.384
BF-B,2022/04/12,67.678
BMY,2022/04/12,74.748
BR,2022/04/12,151.918
CARR,2022/04/12,41.094
CDW,2022/04/12,170.121
CE,2022/04/12,140.565
CHTR,2022/04/12,549.12
CNC,2022/04/12,85.81
CNP,2022/04/12,31.496
COP,2022/04/12,95.62
CTAS,2022/04/12,411.455
CZR,2022/04/12,67.02
DG,2022/04/12,242.188
DPZ,2022/04/12,385.057
DRE,2022/04/12,58.297
DXC,2022/04/12,30.7
EWA,2022/04/12,25.085
EWC,2022/04/12,38.55
EWG,2022/04/12,26.262
EWH,2022/04/12,21.417
EWJ,2022/04/12,57.046
EWL,2022/04/12,48.344
EWQ,2022/04/12,32.901
EWT,2022/04/12,49.682
EWU,2022/04/12,32.582
EWY,2022/04/12,67.699
EWZ,2022/04/12,33.38
FTV,2022/04/12,58.414
GOOG,2022/04/12,128.375
GPC,2022/04/12,129.437
GSG,2022/04/12,23.11
HIG,2022/04/12,73.164
HIGH.L,2022/04/12,5.227
HST,2022/04/12,17.887
HYG,2022/04/12,76.834
IAU,2022/04/12,37.42
ICLN,2022/04/12,20.592
IEAA.L,2022/04/12,5.002
IEF,2022/04/12,102.528
IEFM.L,2022/04/12,750.65
IEMG,2022/04/12,53.134
IEUS,2022/04/12,57.742
IEVL.L,2022/04/12,7.274
IGF,2022/04/12,49.759
INDA,2022/04/12,45.09
IUMO.L,2022/04/12,11.175
IUVL.L,2022/04/12,9.066
IVV,2022/04/12,434.554
IWM,2022/04/12,194.731
IXN,2022/04/12,53.396
JPEA.L,2022/04/12,5.237
JPM,2022/04/12,128.283
KR,2022/04/12,57.551
LQD,2022/04/12,113.271
MCHI,2022/04/12,50.83
META,2022/04/12,214.14
MVEU.L,2022/04/12,54.42
OGN,2022/04/12,34.011
PG,2022/04/12,155.022
PPL,2022/04/12,28.14
PRU,2022/04/12,111.559
PYPL,2022/04/12,108.25
RE,2022/04/12,284.987
REET,2022/04/12,28.472
ROL,2022/04/12,34.995
ROST,2022/04/12,101.186
SEGA.L,2022/04/12,100.148
SHY,2022/04/12,82.154
SLV,2022/04/12,23.47
SPMV.L,2022/04/12,82.43
TLT,2022/04/12,120.342
UNH,2022/04/12,528.521
URI,2022/04/12,317.761
V,2022/04/12,209.743
VRSK,2022/04/12,213.513
VXX,2022/04/12,25.74
WRK,2022/04/12,46.6
XLB,2022/04/12,86.338
XLC,2022/04/12,66.188
XLE,2022/04/12,75.965
XLF,2022/04/12,36.692
XLI,2022/04/12,97.756
XLK,2022/04/12,146.75
XLP,2022/04/12,76.793
XLU,2022/04/12,74.482
XLV,2022/04/12,136.948
XLY,2022/04/12,175.294
XOM,2022/04/12,82.59
ABBV,2022/04/13,154.423
ACN,2022/04/13,321.684
AEP,2022/04/13,98.807
AIZ,2022/04/13,185.267
ALLE,2022/04/13,106.887
AMAT,2022/04/13,115.995
AMP,2022/04/13,287.84
AMZN,2022/04/13,155.541
AVB,2022/04/13,241.123
AVY,2022/04/13,170.388
AXP,2022/04/13,177.624
BDX,2022/04/13,268.125
BF-B,2022/04/13,68.353
BMY,2022/04/13,75.06
BR,2022/04/13,153.309
CARR,2022/04/13,41.419
CDW,2022/04/13,169.447
CE,2022/04/13,143.64
CHTR,2022/04/13,562.4
CNC,2022/04/13,86.21
CNP,2022/04/13,31.565
COP,2022/04/13,95.84
CTAS,2022/04/13,415.028
CZR,2022/04/13,70.01
DG,2022/04/13,243.737
DPZ,2022/04/13,388.614
DRE,2022/04/13,58.268
DXC,2022/04/13,31.01
EWA,2022/04/13,25.218
EWC,2022/04/13,38.951
EWG,2022/04/13,26.524
EWH,2022/04/13,21.456
EWJ,2022/04/13,57.866
EWL,2022/04/13,48.52
EWQ,2022/04/13,33.317
EWT,2022/04/13,50.835
EWU,2022/04/13,32.979
EWY,2022/04/13,69.408
EWZ,2022/04/13,33.425
FTV,2022/04/13,58.953
GOOG,2022/04/13,130.286
GPC,2022/04/13,129.27
GSG,2022/04/13,23.76
HIG,2022/04/13,74.089
HIGH.L,2022/04/13,5.22
HST,2022/04/13,19.34
HYG,2022/04/13,77.293
IAU,2022/04/13,37.62
ICLN,2022/04/13,20.85
IEAA.L,2022/04/13,5.002
IEF,2022/04/13,102.754
IEFM.L,2022/04/13,749.8
IEMG,2022/04/13,53.866
IEUS,2022/04/13,58.608
IEVL.L,2022/04/13,7.28
IGF,2022/04/13,50.237
INDA,2022/04/13,45.01
IUMO.L,2022/04/13,11.08
IUVL.L,2022/04/13,9.038
IVV,2022/04/13,439.64
IWM,2022/04/13,198.435
IXN,2022/04/13,54.389
JPEA.L,2022/04/13,5.252
JPM,2022/04/13,124.148
KR,2022/04/13,57.149
LQD,2022/04/13,113.856
MCHI,2022/04/13,51.673
META,2022/04/13,214.99
MVEU.L,2022/04/13,54.12
OGN,2022/04/13,34.001
PG,2022/04/13,155.46
PPL,2022/04/13,28.277
PRU,2022/04/13,112.283
PYPL,2022/04/13,105.17
RE,2022/04/13,286.806
REET,2022/04/13,28.728
ROL,2022/04/13,35.044
ROST,2022/04/13,101.919
SEGA.L,2022/04/13,100.198
SHY,2022/04/13,82.194
SLV,2022/04/13,23.75
SPMV.L,2022/04/13,81.82
TLT,2022/04/13,120.587
UNH,2022/04/13,531.779
URI,2022/04/13,323.691
V,2022/04/13,211.599
VRSK,2022/04/13,212.986
VXX,2022/04/13,24.59
WRK,2022/04/13,48.157
XLB,2022/04/13,87.613
XLC,2022/04/13,67.161
XLE,2022/04/13,77.098
XLF,2022/04/13,36.692
XLI,2022/04/13,98.673
XLK,2022/04/13,149.112
XLP,2022/04/13,77.224
XLU,2022/04/13,74.336
XLV,2022/04/13,137.619
XLY,2022/04/13,179.654
XOM,2022/04/13,83.758
ABBV,2022/04/14,157.687
ACN,2022/04/14,315.637
AEP,2022/04/14,98.604
AIZ,2022/04/14,186.777
ALLE,2022/04/14,106.136
AMAT,2022/04/14,112.521
AMP,2022/04/14,285.864
AMZN,2022/04/14,151.706
AVB,2022/04/14,240.14
AVY,2022/04/14,164.442
AXP,2022/04/14,179.177
BDX,2022/04/14,268.858
BF-B,2022/04/14,67.936
BMY,2022/04/14,75.685
BR,2022/04/14,151.376
CARR,2022/04/14,40.602
CDW,2022/04/14,171.429
CE,2022/04/14,141.736
CHTR,2022/04/14,555.32
CNC,2022/04/14,86.54
CNP,2022/04/14,31.643
COP,2022/04/14,96.93
CTAS,2022/04/14,409.377
CZR,2022/04/14,68.88
DG,2022/04/14,247.094
DPZ,2022/04/14,383.739
DRE,2022/04/14,57.664
DXC,2022/04/14,31.25
EWA,2022/04/14,25.114
EWC,2022/04/14,38.824
EWG,2022/04/14,26.369
EWH,2022/04/14,21.475
EWJ,2022/04/14,57.708
EWL,2022/04/14,48.285
EWQ,2022/04/14,33.211
EWT,2022/04/14,49.801
EWU,2022/04/14,32.998
EWY,2022/04/14,67.906
EWZ,2022/04/14,33.105
FTV,2022/04/14,57.986
GOOG,2022/04/14,127.253
GPC,2022/04/14,128.7
GSG,2022/04/14,24.06
HIG,2022/04/14,73.695
HIGH.L,2022/04/14,5.223
HST,2022/04/14,19.222
HYG,2022/04/14,76.776
IAU,2022/04/14,37.47
ICLN,2022/04/14,20.602
IEAA.L,2022/04/14,5.005
IEF,2022/04/14,101.829
IEFM.L,2022/04/14,751.45
IEMG,2022/04/14,53.154
IEUS,2022/04/14,58.381
IEVL.L,2022/04/14,7.311
IGF,2022/04/14,50.344
INDA,2022/04/14,44.66
IUMO.L,2022/04/14,11.032
IUVL.L,2022/04/14,9.059
IVV,2022/04/14,434.208
IWM,2022/04/14,196.509
IXN,2022/04/14,53.049
JPEA.L,2022/04/14,5.209
JPM,2022/04/14,122.997
KR,2022/04/14,57.129
LQD,2022/04/14,112.529
MCHI,2022/04/14,51.154
META,2022/04/14,210.18
MVEU.L,2022/04/14,54.56
OGN,2022/04/14,33.923
PG,2022/04/14,154.593
PPL,2022/04/14,28.502
PRU,2022/04/14,113.191
PYPL,2022/04/14,102.31
RE,2022/04/14,285.626
REET,2022/04/14,28.62
ROL,2022/04/14,34.471
ROST,2022/04/14,102.067
SEGA.L,2022/04/14,98.974
SHY,2022/04/14,82.046
SLV,2022/04/14,23.64
SPMV.L,2022/04/14,81.89
TLT,2022/04/14,118.17
UNH,2022/04/14,529.62
URI,2022/04/14,329.991
V,2022/04/14,211.122
VRSK,2022/04/14,212.18
VXX,2022/04/14,24.99
WRK,2022/04/14,48.595
XLB,2022/04/14,87.319
XLC,2022/04/14,66.019
XLE,2022/04/14,77.35
XLF,2022/04/14,36.279
XLI,2022/04/14,98.565
XLK,2022/04/14,145.49
XLP,2022/04/14,77.205
XLU,2022/04/14,74.375
XLV,2022/04/14,136.958
XLY,2022/04/14,177.141
XOM,2022/04/14,84.742
ABBV,2022/04/18,154.821
ACN,2022/04/18,309.838
AEP,2022/04/18,98.237
AIZ,2022/04/18,186.796
ALLE,2022/04/18,105.316
AMAT,2022/04/18,114.02
AMP,2022/04/18,285.54
AMZN,2022/04/18,152.785
AVB,2022/04/18,237.647
AVY,2022/04/18,162.16
AXP,2022/04/18,182.461
BDX,2022/04/18,257.398
BF-B,2022/04/18,66.905
BMY,2022/04/18,74.943
BR,2022/04/18,149.502
CARR,2022/04/18,40.612
CDW,2022/04/18,170.15
CE,2022/04/18,141.883
CHTR,2022/04/18,533.48
CNC,2022/04/18,84.88
CNP,2022/04/18,31.526
COP,2022/04/18,98.938
CTAS,2022/04/18,408.892
CZR,2022/04/18,68.37
DG,2022/04/18,248.495
DPZ,2022/04/18,376.059
DRE,2022/04/18,57.891
DXC,2022/04/18,31.19
EWA,2022/04/18,25.038
EWC,2022/04/18,38.853
EWG,2022/04/18,26.311
EWH,2022/04/18,21.378
EWJ,2022/04/18,57.016
EWL,2022/04/18,48.128
EWQ,2022/04/18,33.23
EWT,2022/04/18,49.02
EWU,2022/04/18,32.843
EWY,2022/04/18,67.857
EWZ,2022/04/18,33.327
FTV,2022/04/18,57.667
GOOG,2022/04/18,127.961
GPC,2022/04/18,128.896
GSG,2022/04/18,24.45
HIG,2022/04/18,73.794
HST,2022/04/18,19.084
HYG,2022/04/18,76.652
IAU,2022/04/18,37.59
ICLN,2022/04/18,20.454
IEF,2022/04/18,101.534
IEMG,2022/04/18,53.046
IEUS,2022/04/18,58.078
IGF,2022/04/18,50.013
INDA,2022/04/18,44.68
IVV,2022/04/18,434.366
IWM,2022/04/18,195.186
IXN,2022/04/18,53.108
JPM,2022/04/18,125.279
KR,2022/04/18,56.64
LQD,2022/04/18,111.671
MCHI,2022/04/18,50.762
META,2022/04/18,210.77
OGN,2022/04/18,32.446
PG,2022/04/18,153.121
PPL,2022/04/18,28.521
PRU,2022/04/18,114.407
PYPL,2022/04/18,100.58
RE,2022/04/18,285.134
REET,2022/04/18,28.492
ROL,2022/04/18,33.869
ROST,2022/04/18,103.464
SHY,2022/04/18,82.046
SLV,2022/04/18,23.87
TLT,2022/04/18,117.582
UNH,2022/04/18,528.887
URI,2022/04/18,338.443
V,2022/04/18,211.5
VRSK,2022/04/18,210.101
VXX,2022/04/18,25.31
WRK,2022/04/18,48.945
XLB,2022/04/18,87.397
XLC,2022/04/18,65.8
XLE,2022/04/18,78.483
XLF,2022/04/18,36.495
XLI,2022/04/18,98.22
XLK,2022/04/18,145.966
XLP,2022/04/18,76.568
XLU,2022/04/18,73.974
XLV,2022/04/18,135.446
XLY,2022/04/18,177.678
XOM,2022/04/18,85.436
ABBV,2022/04/19,151.897
ACN,2022/04/19,316.724
AEP,2022/04/19,98.981
AIZ,2022/04/19,186.994
ALLE,2022/04/19,107.974
AMAT,2022/04/19,116.194
AMP,2022/04/19,292.649
AMZN,2022/04/19,158.116
AVB,2022/04/19,240.442
AVY,2022/04/19,166.951
AXP,2022/04/19,185.121
BDX,2022/04/19,260.753
BF-B,2022/04/19,67.47
BMY,2022/04/19,74.601
BR,2022/04/19,152.48
CARR,2022/04/19,41.802
CDW,2022/04/19,172.39
CE,2022/04/19,143.904
CHTR,2022/04/19,557.75
CNC,2022/04/19,85.99
CNP,2022/04/19,31.418
COP,2022/04/19,97.111
CTAS,2022/04/19,414.612
CZR,2022/04/19,71.75
DG,2022/04/19,253.64
DPZ,2022/04/19,390.517
DRE,2022/04/19,59.604
DXC,2022/04/19,31.41
EWA,2022/04/19,25.352
EWC,2022/04/19,39.156
EWG,2022/04/19,26.583
EWH,2022/04/19,21.397
EWJ,2022/04/19,57.026
EWL,2022/04/19,47.648
EWQ,2022/04/19,33.308
EWT,2022/04/19,49.224
EWU,2022/04/19,32.921
EWY,2022/04/19,68.341
EWZ,2022/04/19,33.051
FTV,2022/04/19,58.883
GOOG,2022/04/19,130.531
GPC,2022/04/19,131.53
GSG,2022/04/19,23.64
HIG,2022/04/19,72.24
HIGH.L,2022/04/19,5.21
HST,2022/04/19,20.056
HYG,2022/04/19,76.585
IAU,2022/04/19,37.01
ICLN,2022/04/19,20.88
IEAA.L,2022/04/19,4.98
IEF,2022/04/19,100.864
IEFM.L,2022/04/19,748.9
IEMG,2022/04/19,52.832
IEUS,2022/04/19,58.443
IEVL.L,2022/04/19,7.314
IGF,2022/04/19,50.374
INDA,2022/04/19,44.18
IUMO.L,2022/04/19,11.095
IUVL.L,2022/04/19,9.108
IVV,2022/04/19,441.378
IWM,2022/04/19,199.077
IXN,2022/04/19,54.061
JPEA.L,2022/04/19,5.17
JPM,2022/04/19,127.873
KR,2022/04/19,56.61
LQD,2022/04/19,110.784
MCHI,2022/04/19,50.419
META,2022/04/19,217.31
MVEU.L,2022/04/19,53.92
OGN,2022/04/19,33
PG,2022/04/19,155.412
PPL,2022/04/19,29.117
PRU,2022/04/19,115.295
PYPL,2022/04/19,103.66
RE,2022/04/19,286.176
REET,2022/04/19,28.954
ROL,2022/04/19,34.165
ROST,2022/04/19,106.305
SEGA.L,2022/04/19,98.855
SHY,2022/04/19,81.858
SLV,2022/04/19,23.24
SPMV.L,2022/04/19,81.98
TLT,2022/04/19,116.702
UNH,2022/04/19,532.472
URI,2022/04/19,350.334
V,2022/04/19,214.01
VRSK,2022/04/19,214.199
VXX,2022/04/19,24.73
WRK,2022/04/19,49.948
XLB,2022/04/19,88.221
XLC,2022/04/19,67.111
XLE,2022/04/19,77.844
XLF,2022/04/19,36.997
XLI,2022/04/19,100.005
XLK,2022/04/19,148.705
XLP,2022/04/19,77.733
XLU,2022/04/19,74.453
XLV,2022/04/19,136.74
XLY,2022/04/19,182.831
XOM,2022/04/19,84.674
ABBV,2022/04/20,152.237
ACN,2022/04/20,319.787
AEP,2022/04/20,99.368
AIZ,2022/04/20,190.546
ALLE,2022/04/20,111.234
AMAT,2022/04/20,117.018
AMP,2022/04/20,295.805
AMZN,2022/04/20,153.998
AVB,2022/04/20,246.849
AVY,2022/04/20,168.976
AXP,2022/04/20,186.397
BDX,2022/04/20,264.87
BF-B,2022/04/20,68.759
BMY,2022/04/20,75.46
BR,2022/04/20,153.289
CARR,2022/04/20,42.737
CDW,2022/04/20,177.405
CE,2022/04/20,144.831
CHTR,2022/04/20,535.96
CNC,2022/04/20,89.01
CNP,2022/04/20,31.985
COP,2022/04/20,98.173
CTAS,2022/04/20,417.086
CZR,2022/04/20,71.7
DG,2022/04/20,257.295
DPZ,2022/04/20,392.905
DRE,2022/04/20,60.911
DXC,2022/04/20,31.89
EWA,2022/04/20,25.504
EWC,2022/04/20,39.469
EWG,2022/04/20,26.893
EWH,2022/04/20,21.329
EWJ,2022/04/20,57.56
EWL,2022/04/20,47.667
EWQ,2022/04/20,33.686
EWT,2022/04/20,49.529
EWU,2022/04/20,33.066
EWY,2022/04/20,68.736
EWZ,2022/04/20,33.158
FTV,2022/04/20,59.76
GOOG,2022/04/20,128.246
GPC,2022/04/20,135.314
GSG,2022/04/20,23.72
HIG,2022/04/20,73.4
HIGH.L,2022/04/20,5.23
HST,2022/04/20,20.056
HYG,2022/04/20,76.824
IAU,2022/04/20,37.22
ICLN,2022/04/20,20.513
IEAA.L,2022/04/20,4.986
IEF,2022/04/20,101.652
IEFM.L,2022/04/20,758.55
IEMG,2022/04/20,52.549
IEUS,2022/04/20,58.676
IEVL.L,2022/04/20,7.347
IGF,2022/04/20,50.686
INDA,2022/04/20,44.72
IUMO.L,2022/04/20,11.16
IUVL.L,2022/04/20,9.22
IVV,2022/04/20,440.983
IWM,2022/04/20,199.838
IXN,2022/04/20,53.962
JPEA.L,2022/04/20,5.186
JPM,2022/04/20,128.322
KR,2022/04/20,56.522
LQD,2022/04/20,111.934
MCHI,2022/04/20,48.89
META,2022/04/20,200.42
MVEU.L,2022/04/20,54.12
OGN,2022/04/20,32.416
PG,2022/04/20,159.545
PPL,2022/04/20,29.448
PRU,2022/04/20,116.879
PYPL,2022/04/20,94.9
RE,2022/04/20,292.369
REET,2022/04/20,29.278
ROL,2022/04/20,34.165
ROST,2022/04/20,107.345
SEGA.L,2022/04/20,99.467
SHY,2022/04/20,81.908
SLV,2022/04/20,23.28
SPMV.L,2022/04/20,82.86
TLT,2022/04/20,119.05
UNH,2022/04/20,540.701
URI,2022/04/20,351.939
V,2022/04/20,216.083
VRSK,2022/04/20,216.258
VXX,2022/04/20,24.39
WRK,2022/04/20,50.804
XLB,2022/04/20,88.78
XLC,2022/04/20,64.202
XLE,2022/04/20,78.144
XLF,2022/04/20,37.252
XLI,2022/04/20,100.547
XLK,2022/04/20,148.566
XLP,2022/04/20,78.899
XLU,2022/04/20,75.059
XLV,2022/04/20,138.578
XLY,2022/04/20,180.478
XOM,2022/04/20,84.867
ABBV,2022/04/21,154.005
ACN,2022/04/21,318.443
AEP,2022/04/21,98.682
AIZ,2022/04/21,187.793
ALLE,2022/04/21,110.74
AMAT,2022/04/21,114.834
AMP,2022/04/21,286.828
AMZN,2022/04/21,148.296
AVB,2022/04/21,249.293
AVY,2022/04/21,170.418
AXP,2022/04/21,183.707
BDX,2022/04/21,262.138
BF-B,2022/04/21,68.254
BMY,2022/04/21,75.734
BR,2022/04/21,152.313
CARR,2022/04/21,42.117
CDW,2022/04/21,174.838
CE,2022/04/21,144.538
CHTR,2022/04/21,519.03
CNC,2022/04/21,87.84
CNP,2022/04/21,31.506
COP,2022/04/21,94.348
CTAS,2022/04/21,414.543
CZR,2022/04/21,68.11
DG,2022/04/21,254.107
DPZ,2022/04/21,387.465
DRE,2022/04/21,60.396
DXC,2022/04/21,30.71
EWA,2022/04/21,25.009
EWC,2022/04/21,38.598
EWG,2022/04/21,26.825
EWH,2022/04/21,21.067
EWJ,2022/04/21,57.086
EWL,2022/04/21,47.03
EWQ,2022/04/21,33.56
EWT,2022/04/21,48.919
EWU,2022/04/21,32.64
EWY,2022/04/21,67.501
EWZ,2022/04/21,32.287
FTV,2022/04/21,59.501
GOOG,2022/04/21,124.938
GPC,2022/04/21,135.766
GSG,2022/04/21,23.76
HIG,2022/04/21,71.886
HIGH.L,2022/04/21,5.226
HST,2022/04/21,20.262
HYG,2022/04/21,76.298
IAU,2022/04/21,37.09
ICLN,2022/04/21,19.512
IEAA.L,2022/04/21,4.966
IEF,2022/04/21,101.091
IEFM.L,2022/04/21,761.2
IEMG,2022/04/21,51.584
IEUS,2022/04/21,58.618
IEVL.L,2022/04/21,7.378
IGF,2022/04/21,49.944
INDA,2022/04/21,44.7
IUMO.L,2022/04/21,11.14
IUVL.L,2022/04/21,9.242
IVV,2022/04/21,434.594
IWM,2022/04/21,195.363
IXN,2022/04/21,53.128
JPEA.L,2022/04/21,5.177
JPM,2022/04/21,127.327
KR,2022/04/21,56.992
LQD,2022/04/21,110.745
MCHI,2022/04/21,47.215
META,2022/04/21,188.07
MVEU.L,2022/04/21,54.05
OGN,2022/04/21,31.853
PG,2022/04/21,159.421
PPL,2022/04/21,29.644
PRU,2022/04/21,115.72
PYPL,2022/04/21,89.4
RE,2022/04/21,288.074
REET,2022/04/21,29.062
ROL,2022/04/21,34.086
ROST,2022/04/21,106.127
SEGA.L,2022/04/21,99.039
SHY,2022/04/21,81.77
SLV,2022/04/21,22.79
SPMV.L,2022/04/21,83.11
TLT,2022/04/21,118.17
UNH,2022/04/21,532.214
URI,2022/04/21,336.619
V,2022/04/21,214.754
VRSK,2022/04/21,214.319
VXX,2022/04/21,24.86
WRK,2022/04/21,50.804
XLB,2022/04/21,87.329
XLC,2022/04/21,62.374
XLE,2022/04/21,75.664
XLF,2022/04/21,36.662
XLI,2022/04/21,99.522
XLK,2022/04/21,146.046
XLP,2022/04/21,78.83
XLU,2022/04/21,73.818
XLV,2022/04/21,137.046
XLY,2022/04/21,178.73
XOM,2022/04/21,83.97
ABBV,2022/04/22,150.576
ACN,2022/04/22,307.071
AEP,2022/04/22,96.874
AIZ,2022/04/22,184.083
ALLE,2022/04/22,113.131
AMAT,2022/04/22,111.965
AMP,2022/04/22,275.392
AMZN,2022/04/22,144.35
AVB,2022/04/22,244.268
AVY,2022/04/22,165.36
AXP,2022/04/22,178.564
BDX,2022/04/22,252.39
BF-B,2022/04/22,66.439
BMY,2022/04/22,73.966
